backgroundImages,endDate,eventUrl,description,listingType,eventAdmin,preProduction,autoAssociateVod,title,tags,lobbyTimeMinutes,unlisted,shortcutName,shortcutNameUrl,linkedVideoId,id,categories,startDate,estimatedAttendees,redirectVod
[],2019-03-21T13:15:00Z,https://cerner.rev.vbrick.com/#/events/33f23477-c1e8-423c-ad52-e20095782748,,Private,"{name:Austin Hable,id:d7cb9be9-3363-4e40-9264-8589157f6cc9,username:ah045906}",null,false,Compensation Cycle Training – Session 3 of 3,[],15,false,null,null,null,33f23477-c1e8-423c-ad52-e20095782748,[],2019-03-21T11:45:00Z,0,false
[],2019-03-21T19:15:00Z,https://cerner.rev.vbrick.com/#/events/b2b4aaee-f5dc-4814-bd9e-14bda5aa75e8,"<p><em>Audio will come from your device's speakers. There is not a conference call for this webinar.</em></p><p>We recommend using one of the following browsers:&nbsp;<strong>Chrome (make sure Adobe is up to date), Internet Explorer, Safari, iOS, and Android</strong>&nbsp;</p><p><strong>*Please Note* You will not be able to access the webcast over a VPN connection. The latest version of Firefox (version 58) does not support flash, therefore is not recommended. This broadcast has been optimized for on campus viewing…results may vary when watching from home, client site, or using a cellular provider.&nbsp;</strong>&nbsp;</p><p><strong><span style=color: #FF0000><u>Contact Associate Support for assistance</u></span></strong> at 1-HELP (US: 816-201-4357; Non-US: 866-434-1542)</p><p><strong><u>TO EARN HLwR POINTS:</u>&nbsp;You must watch the entirety of this class. You will automatically receive points within two&nbsp;weeks of the class&nbsp;date.&nbsp;</strong></p>",AllUsers,"{name:Samantha McCullough,id:e297e29e-133b-4d3f-b87d-71bd5406c606,username:sm033486}",null,false,Wellness Class: Gardening Series - Dig in the Dirt & Grow Your Own Garden,[],15,false,null,null,null,b2b4aaee-f5dc-4814-bd9e-14bda5aa75e8,[],2019-03-21T17:45:00Z,0,false
[],2019-03-26T16:45:00Z,https://cerner.rev.vbrick.com/#/events/0779c529-54d9-4fac-b891-7a8422a69fc2,"<p>EC TEST</p>",Private,"{name:Trenton McRae,id:9a6b34ad-671d-40b0-8e8d-a1a07694d0f8,username:tm062095}",null,false,Test stream,[],15,false,null,null,null,0779c529-54d9-4fac-b891-7a8422a69fc2,[],2019-03-26T15:45:00Z,0,false
[],2019-03-26T19:30:00Z,https://cerner.rev.vbrick.com/#/events/ac0756bb-3b6d-4163-ac81-316cf29ad518,"<p>Dr. Harrison from Intermountain speaks to the Cerner team.&nbsp;</p>",Private,"{name:Melissa Woodson,id:f18b4500-d98c-4798-bf75-25aa2b91acc3,username:mt029422}",null,false,Intermountain CEO Townhall,[],15,false,null,null,null,ac0756bb-3b6d-4163-ac81-316cf29ad518,[],2019-03-26T17:30:00Z,0,false
[],2019-03-27T17:15:00Z,https://cerner.rev.vbrick.com/#/events/066aaf96-d858-495b-932b-603e49532c43,"<p><em>Audio will come from your device's speakers. There is not a conference call for this webinar.</em></p><p>We recommend using one of the following browsers:&nbsp;<strong>Chrome (make sure Adobe is up to date), Internet Explorer, Safari, iOS, and Android</strong>&nbsp;</p><p><strong>*Please Note* You will not be able to access the webcast over a VPN connection. The latest version of Firefox (version 58) does not support flash, therefore is not recommended. This broadcast has been optimized for on campus viewing…results may vary when watching from home, client site, or using a cellular provider.&nbsp;</strong>&nbsp;</p><p><strong><span style=color: #FF0000><u>Contact Associate Support for assistance</u></span></strong> at 1-HELP (US: 816-201-4357; Non-US: 866-434-1542)</p><p><strong><u>TO EARN HLwR POINTS:</u>&nbsp;You must watch the entirety of this class. You will automatically receive points within two&nbsp;weeks of the class&nbsp;date.&nbsp;</strong></p>",AllUsers,"{name:Samantha McCullough,id:e297e29e-133b-4d3f-b87d-71bd5406c606,username:sm033486}",null,false,Wellness Class: Why is Sleep so Important?,[],15,false,null,null,null,066aaf96-d858-495b-932b-603e49532c43,[],2019-03-27T15:45:00Z,0,false
[],2019-03-28T20:15:00Z,https://cerner.rev.vbrick.com/#/events/ad9f74cf-e0ef-43a3-8423-dbd847d92d18,,AllUsers,"{name:Austin Hable,id:d7cb9be9-3363-4e40-9264-8589157f6cc9,username:ah045906}",null,false,External Tech Talk,[],15,false,null,null,null,ad9f74cf-e0ef-43a3-8423-dbd847d92d18,[],2019-03-28T18:15:00Z,0,false
[],2019-03-29T16:00:00Z,https://cerner.rev.vbrick.com/#/events/ee00d918-b449-4c78-9382-e3bbecac8ae4,"<p>Testing for Clinical Product Portfolio TH</p>",Private,"{name:Trenton McRae,id:9a6b34ad-671d-40b0-8e8d-a1a07694d0f8,username:tm062095}",null,false,Test Stream of TH,[],15,false,null,null,null,ee00d918-b449-4c78-9382-e3bbecac8ae4,[],2019-03-29T15:00:00Z,0,false
[],2019-03-29T18:15:00Z,https://cerner.rev.vbrick.com/#/events/fb4cd635-aef8-42c8-b5f6-e8c254503680,"<p><em>Audio will come from your device's speakers. There is not a conference call for this webinar.</em></p><p>We recommend using one of the following browsers:&nbsp;<strong>Chrome (make sure Adobe is up to date), Internet Explorer, Safari, iOS, and Android</strong>&nbsp;</p><p><strong>*Please Note* You will not be able to access the webcast over a VPN connection. The latest version of Firefox (version 58) does not support flash, therefore is not recommended. This broadcast has been optimized for on campus viewing…results may vary when watching from home, client site, or using a cellular provider.&nbsp;</strong>&nbsp;</p><p><strong><span style=color: #FF0000><u>Contact Associate Support for assistance</u></span></strong> at 1-HELP (US: 816-201-4357; Non-US: 866-434-1542)</p><p><strong><u>TO EARN HLwR POINTS:</u>&nbsp;You must watch the entirety of this class. You will automatically receive points within two&nbsp;weeks of the class&nbsp;date.&nbsp;</strong></p>",AllUsers,"{name:Samantha McCullough,id:e297e29e-133b-4d3f-b87d-71bd5406c606,username:sm033486}",null,false,Wellness Class: Depression - Helping Yourself or Loved Ones,[],15,false,null,null,null,fb4cd635-aef8-42c8-b5f6-e8c254503680,[],2019-03-29T16:45:00Z,0,false
[],2019-03-29T21:40:00Z,https://cerner.rev.vbrick.com/#/events/b513de7f-264e-42bc-a747-072d2b37fe38,"<p>The townhall live from Cerner's Innovations campus 3/29.</p>",AllUsers,"{name:Steve Spaw,id:3751c013-280f-4784-aab5-81b09077e9de,username:ss062466}",null,false,Clinical Product Portfolio Townhall,[],15,false,null,null,null,b513de7f-264e-42bc-a747-072d2b37fe38,[],2019-03-29T18:30:00Z,1000,false
[],2019-04-02T08:59:00Z,https://cerner.rev.vbrick.com/#/events/4ad5d5e6-66c7-47fe-af51-d23e87929e8a,,AllUsers,"{name:Sadanand G,id:bb8647c3-bb00-4f2d-a1ff-6de1cd242c08,username:sg052597}",null,false,India test stream,[],15,false,null,null,null,4ad5d5e6-66c7-47fe-af51-d23e87929e8a,[],2019-04-02T08:00:00Z,0,false
[],2019-04-02T11:00:00Z,https://cerner.rev.vbrick.com/#/events/71d25a9a-63c3-4b7a-a839-3b9b219ddb70,,AllUsers,"{name:Sadanand G,id:bb8647c3-bb00-4f2d-a1ff-6de1cd242c08,username:sg052597}",null,false,Cybersecurity Meetup India – Special Edition,[],15,false,null,null,null,71d25a9a-63c3-4b7a-a839-3b9b219ddb70,[],2019-04-02T09:00:00Z,0,false
[],2019-04-05T13:19:00Z,https://cerner.rev.vbrick.com/#/events/5d44a8b1-d921-449f-aec3-96e6600e25a7,"<p>Testing Audio and Video</p>",Private,"{name:Trenton McRae,id:9a6b34ad-671d-40b0-8e8d-a1a07694d0f8,username:tm062095}",null,false,Test for TestExpo,[],15,false,null,null,null,5d44a8b1-d921-449f-aec3-96e6600e25a7,[],2019-04-05T12:45:00Z,0,false
[],2019-04-05T17:40:00Z,https://cerner.rev.vbrick.com/#/events/e946a8da-7f12-428c-859d-a4178f053b69,,AllUsers,"{name:Austin Hable,id:d7cb9be9-3363-4e40-9264-8589157f6cc9,username:ah045906}",null,false,TestingExpo Presentations,[],15,false,null,null,null,e946a8da-7f12-428c-859d-a4178f053b69,[],2019-04-05T13:30:00Z,0,false
[],2019-04-08T22:15:00Z,https://cerner.rev.vbrick.com/#/events/538ffcd5-7f57-4c25-9326-ef8dbd1d9029,,AllUsers,"{name:Austin Hable,id:d7cb9be9-3363-4e40-9264-8589157f6cc9,username:ah045906}",null,false,Nill Progress Reviews,[],15,false,null,null,null,538ffcd5-7f57-4c25-9326-ef8dbd1d9029,[],2019-04-08T12:45:00Z,500,false
[],2019-04-12T16:15:00Z,https://cerner.rev.vbrick.com/#/events/81a36542-f50b-47de-994c-8dd4b454a8f3,,AllUsers,"{name:Austin Hable,id:d7cb9be9-3363-4e40-9264-8589157f6cc9,username:ah045906}",null,false,ShipIT Day Presentations,[],15,false,null,null,null,81a36542-f50b-47de-994c-8dd4b454a8f3,[],2019-04-12T13:45:00Z,0,false
[],2019-04-12T17:15:00Z,https://cerner.rev.vbrick.com/#/events/de287196-1449-433a-b801-bd21ec04f233,,AllUsers,"{name:Samantha McCullough,id:e297e29e-133b-4d3f-b87d-71bd5406c606,username:sm033486}",null,false,Wellness Class: Spring Clean Your Mind,[],15,false,null,null,null,de287196-1449-433a-b801-bd21ec04f233,[],2019-04-12T15:45:00Z,0,false
"[{scaleSize:Original,url:https://cerner.rev.vbrick.com/scheduled-events/background-images/41a4c2ac-22fa-43ee-bf1e-18c19f0ed3b5.png},{scaleSize:ExtraSmall,url:https://cerner.rev.vbrick.com/scheduled-events/background-images/bbdf6504-939e-42b9-9994-442352c17ffe.png},{scaleSize:Small,url:https://cerner.rev.vbrick.com/scheduled-events/background-images/ac1f368d-acfa-4cc6-b54d-84b14258171f.png},{scaleSize:Medium,url:https://cerner.rev.vbrick.com/scheduled-events/background-images/5e0ac13c-f5b9-4b49-8b16-c09638886f04.png},{scaleSize:Large,url:https://cerner.rev.vbrick.com/scheduled-events/background-images/ffc7ba9c-cc6a-4b02-8b80-5760f3e23c5a.png}]",2019-04-17T21:00:00Z,https://cerner.rev.vbrick.com/#/events/ffe0cc80-95a9-43f1-9792-9b2afa6f3143,"<p>Test from INN EC using Portable profile</p>",Private,"{name:Steve Spaw,id:3751c013-280f-4784-aab5-81b09077e9de,username:ss062466}",null,false,Test from INN EC using Portable profile,[],15,false,null,null,null,ffe0cc80-95a9-43f1-9792-9b2afa6f3143,[],2019-04-17T16:00:00Z,0,false
"[{scaleSize:Original,url:https://cerner.rev.vbrick.com/scheduled-events/background-images/f401053a-3fa6-4546-95d4-ff0411b669bd.png},{scaleSize:ExtraSmall,url:https://cerner.rev.vbrick.com/scheduled-events/background-images/2a650cc8-ff33-454c-b4ad-33a2a952d4bf.png},{scaleSize:Small,url:https://cerner.rev.vbrick.com/scheduled-events/background-images/19dd55e0-8001-4d40-8e11-155e424169c0.png},{scaleSize:Medium,url:https://cerner.rev.vbrick.com/scheduled-events/background-images/ba4ef5ab-c311-4739-bb4a-c637cf39511b.png},{scaleSize:Large,url:https://cerner.rev.vbrick.com/scheduled-events/background-images/acc3a9ad-e1ce-4f26-b976-d1808cda1168.png}]",2019-04-18T16:44:00Z,https://cerner.rev.vbrick.com/#/events/6299c492-c98a-47df-adbd-f4fa4c22f5aa,"<p>Test for Aruba</p><p>Using the EC profile</p>",Private,"{name:Steve Spaw,id:3751c013-280f-4784-aab5-81b09077e9de,username:ss062466}",null,false,Test from INN EC,[],15,false,null,null,null,6299c492-c98a-47df-adbd-f4fa4c22f5aa,[],2019-04-18T13:00:00Z,0,false
[],2019-04-18T18:15:00Z,https://cerner.rev.vbrick.com/#/events/aae0da51-bc2d-4687-a777-36625a0c8c1c,"<p><em>Audio will come from your device's speakers. There is not a conference call for this webinar.</em></p><p>We recommend using one of the following browsers:&nbsp;<strong>Chrome (make sure Adobe is up to date), Internet Explorer, Safari, iOS, and Android</strong>&nbsp;</p><p><strong>*Please Note* You will not be able to access the webcast over a VPN connection. The latest version of Firefox (version 58) does not support flash, therefore is not recommended. This broadcast has been optimized for on campus viewing…results may vary when watching from home, client site, or using a cellular provider.&nbsp;</strong>&nbsp;</p><p><strong><span style=color: rgb(255, 0, 0)><u>Contact Associate Support for assistance</u></span></strong> at 1-HELP (US: 816-201-4357; Non-US: 866-434-1542)</p><p><strong><u>TO EARN HLwR POINTS:</u>&nbsp;You must watch the entirety of this class. You will automatically receive points within two&nbsp;weeks of the class&nbsp;date.&nbsp;</strong></p>",AllUsers,"{name:Samantha McCullough,id:e297e29e-133b-4d3f-b87d-71bd5406c606,username:sm033486}",null,false,Wellness Class: Plant Based Eating for Families,[],15,false,null,null,null,aae0da51-bc2d-4687-a777-36625a0c8c1c,[],2019-04-18T16:45:00Z,0,false
[],2019-04-19T16:00:00Z,https://cerner.rev.vbrick.com/#/events/cdb5560d-304b-420a-83c3-37ad16d0a64d,,AllUsers,"{name:Austin Hable,id:d7cb9be9-3363-4e40-9264-8589157f6cc9,username:ah045906}",null,false,Test Broadcast from REA,[],15,false,null,null,null,cdb5560d-304b-420a-83c3-37ad16d0a64d,[],2019-04-19T14:00:00Z,0,false
[],2019-04-19T18:30:00Z,https://cerner.rev.vbrick.com/#/events/77941090-c9a7-400d-af02-45294f1f9c1c,,AllUsers,"{name:Austin Hable,id:d7cb9be9-3363-4e40-9264-8589157f6cc9,username:ah045906}",null,false,Navigating Life - Q2,[],15,false,null,null,null,77941090-c9a7-400d-af02-45294f1f9c1c,[],2019-04-19T16:00:00Z,0,false
[],2019-04-23T21:00:00Z,https://cerner.rev.vbrick.com/#/events/63d459b3-021c-483e-99d8-423882018bff,,AllUsers,"{name:Austin Hable,id:d7cb9be9-3363-4e40-9264-8589157f6cc9,username:ah045906}",null,false,Manager Effectiveness Forum,[],15,false,null,null,null,63d459b3-021c-483e-99d8-423882018bff,[],2019-04-23T18:30:00Z,0,false
[],2019-04-24T17:15:00Z,https://cerner.rev.vbrick.com/#/events/74856838-025b-4ff9-96e0-4cc9b100adfd,,AllUsers,"{name:Samantha McCullough,id:e297e29e-133b-4d3f-b87d-71bd5406c606,username:sm033486}",null,false,Wellness Class: Improving Your Aerobic Capacity,[],15,false,null,null,null,74856838-025b-4ff9-96e0-4cc9b100adfd,[],2019-04-24T15:45:00Z,0,false
[],2019-04-24T19:15:00Z,https://cerner.rev.vbrick.com/#/events/59aa3344-99e0-4e45-93fb-062fb28c6142,,AllUsers,"{name:Austin Hable,id:d7cb9be9-3363-4e40-9264-8589157f6cc9,username:ah045906}",null,false,Malvern Town Hall,[],15,false,null,null,null,59aa3344-99e0-4e45-93fb-062fb28c6142,[],2019-04-24T16:45:00Z,0,false
[],2019-04-26T16:15:00Z,https://cerner.rev.vbrick.com/#/events/f81f8953-1357-41e1-b259-0f818b8b21bb,,AllUsers,"{name:Austin Hable,id:d7cb9be9-3363-4e40-9264-8589157f6cc9,username:ah045906}",null,false,Pop Health Dev All-Hands Meeting,[],15,false,null,null,null,f81f8953-1357-41e1-b259-0f818b8b21bb,[],2019-04-26T14:30:00Z,0,false
[],2019-04-26T18:45:00Z,https://cerner.rev.vbrick.com/#/events/e3f7911a-bf13-48cb-9a5c-aab33fd68284,,AllUsers,"{name:Austin Hable,id:d7cb9be9-3363-4e40-9264-8589157f6cc9,username:ah045906}",null,false,Consulting Community Connect,[],15,false,null,null,null,e3f7911a-bf13-48cb-9a5c-aab33fd68284,[],2019-04-26T17:45:00Z,0,false
[],2019-04-30T17:15:00Z,https://cerner.rev.vbrick.com/#/events/bf95394a-5e75-47e5-a407-bdf40589455a,"<p><em>Audio will come from your device's speakers. There is not a conference call for this webinar.</em></p><p>We recommend using one of the following browsers:&nbsp;<strong>Chrome (make sure Adobe is up to date), Internet Explorer, Safari, iOS, and Android</strong>&nbsp;</p><p><strong>*Please Note* You will not be able to access the webcast over a VPN connection. The latest version of Firefox (version 58) does not support flash, therefore is not recommended. This broadcast has been optimized for on campus viewing…results may vary when watching from home, client site, or using a cellular provider.&nbsp;</strong>&nbsp;</p><p><strong><span style=color: rgb(255, 0, 0)><u>Contact Associate Support for assistance</u></span></strong> at 1-HELP (US: 816-201-4357; Non-US: 866-434-1542)</p><p><strong><u>TO EARN HLwR POINTS:</u>&nbsp;You must watch the entirety of this class. You will automatically receive points within two&nbsp;weeks of the class&nbsp;date.&nbsp;</strong></p>",AllUsers,"{name:Samantha McCullough,id:e297e29e-133b-4d3f-b87d-71bd5406c606,username:sm033486}",null,false,Wellness Class: Unpacking the Spine,[],15,false,null,null,null,bf95394a-5e75-47e5-a407-bdf40589455a,[],2019-04-30T15:45:00Z,0,false
[],2019-05-02T19:15:00Z,https://cerner.rev.vbrick.com/#/events/c2d0e12e-ceda-441e-802d-da21bcfe3f97,,AllUsers,"{name:Austin Hable,id:d7cb9be9-3363-4e40-9264-8589157f6cc9,username:ah045906}",null,false,Tech Talk: From Tables to Streams Smoothly with Andrew Psaltis,[],15,false,null,null,null,c2d0e12e-ceda-441e-802d-da21bcfe3f97,[],2019-05-02T17:45:00Z,0,false
[],2019-05-03T19:45:00Z,https://cerner.rev.vbrick.com/#/events/d3a292dc-9196-4df3-b9db-5a1d22572ade,,AllUsers,"{name:Austin Hable,id:d7cb9be9-3363-4e40-9264-8589157f6cc9,username:ah045906}",null,false,Where Students Leave,[],15,false,null,null,null,d3a292dc-9196-4df3-b9db-5a1d22572ade,[],2019-05-03T17:15:00Z,0,false
[],2019-05-06T19:30:00Z,https://cerner.rev.vbrick.com/#/events/ac199b0f-cdc7-4f62-a09d-6bf053d770bd,"<p>Live from Innovations Event Center</p>",Public,"{name:Austin Hable,id:d7cb9be9-3363-4e40-9264-8589157f6cc9,username:ah045906}",null,false,Nurses Day,[],15,false,null,null,null,ac199b0f-cdc7-4f62-a09d-6bf053d770bd,[],2019-05-06T14:00:00Z,250,false
[],2019-05-07T16:30:00Z,https://cerner.rev.vbrick.com/#/events/5af32056-3eca-4052-99df-6d6bf5922f87,,AllUsers,"{name:Austin Hable,id:d7cb9be9-3363-4e40-9264-8589157f6cc9,username:ah045906}",null,false,Corporate Town Hall Test,[],15,false,null,null,null,5af32056-3eca-4052-99df-6d6bf5922f87,[],2019-05-07T13:30:00Z,0,false
[],2019-05-08T16:00:00Z,https://cerner.rev.vbrick.com/#/events/9fe85a52-7cb5-42b3-88a6-6769c30dc60b,,AllUsers,"{name:Austin Hable,id:d7cb9be9-3363-4e40-9264-8589157f6cc9,username:ah045906}",null,false,Corporate Town Hall Q2,[],15,false,null,null,null,9fe85a52-7cb5-42b3-88a6-6769c30dc60b,[],2019-05-08T13:15:00Z,0,false
[],2019-05-09T20:45:00Z,https://cerner.rev.vbrick.com/#/events/fe4c0b51-8a71-4f3d-a263-163969d562a3,"<p>Live from Innovations Event Center.</p>",AllUsers,"{name:Austin Hable,id:d7cb9be9-3363-4e40-9264-8589157f6cc9,username:ah045906}",null,false,RevCycle Town Hall,[],15,false,null,null,null,fe4c0b51-8a71-4f3d-a263-163969d562a3,[],2019-05-09T17:30:00Z,5000,false
[],2019-05-10T19:00:00Z,https://cerner.rev.vbrick.com/#/events/48de3f47-0857-4443-9b66-fc77f8f27a9b,,AllUsers,"{name:Austin Hable,id:d7cb9be9-3363-4e40-9264-8589157f6cc9,username:ah045906}",null,false,Consulting Community Connect,[],15,false,null,null,null,48de3f47-0857-4443-9b66-fc77f8f27a9b,[],2019-05-10T17:45:00Z,600,false
[],2019-05-14T20:15:00Z,https://cerner.rev.vbrick.com/#/events/6f450fbd-f6ed-4c67-a805-36672733a183,,AllUsers,"{name:Greg Hertfelder,id:2afd06cb-6c72-4f79-8399-1cdd31e87436,username:cergfh}",null,false,Cybersecurity Meetup,[],15,false,null,null,null,6f450fbd-f6ed-4c67-a805-36672733a183,[],2019-05-14T18:45:00Z,0,false
[],2019-05-15T16:00:00Z,https://cerner.rev.vbrick.com/#/events/2ad6c852-83bd-4626-9912-7e0ae707a941,,AllUsers,"{name:Austin Hable,id:d7cb9be9-3363-4e40-9264-8589157f6cc9,username:ah045906}",null,false,Stream Test,[],15,false,null,null,null,2ad6c852-83bd-4626-9912-7e0ae707a941,[],2019-05-15T15:00:00Z,0,false
[],2019-05-15T20:15:00Z,https://cerner.rev.vbrick.com/#/events/69591970-9c73-4692-9c3f-0295656fb382,,AllUsers,"{name:Austin Hable,id:d7cb9be9-3363-4e40-9264-8589157f6cc9,username:ah045906}",null,false,ITWorks Town Hall,[],15,false,null,null,null,69591970-9c73-4692-9c3f-0295656fb382,[],2019-05-15T17:45:00Z,0,false
[],2019-05-16T16:15:00Z,https://cerner.rev.vbrick.com/#/events/6e3450a1-c89c-4be2-8452-fa574cc50255,,AllUsers,"{name:Austin Hable,id:d7cb9be9-3363-4e40-9264-8589157f6cc9,username:ah045906}",null,false,2019 Finance Town Hall,[],15,false,null,null,null,6e3450a1-c89c-4be2-8452-fa574cc50255,[],2019-05-16T13:15:00Z,0,false
